,Timestamp,InventoryType,Ad - Length,Ad- Width,Ad Size,Ad Type,Platform,Device Type,Format,Available_Impressions,Matched_Queries,Impressions,Clicks,Spend,Fee,Revenue,CTR,CPM,CPC,Kmeans_Clusters
54,2020-11-23-15,Format1,300,250,75000,Inter218,App,Mobile,Display,1973,456,355,1,0.0,0.35,0.0,0.28169014084507044,0.0,0.0,0
55,2020-11-23-21,Format1,300,250,75000,Inter224,Web,Desktop,Video,2210,335,333,1,0.0,0.35,0.0,0.3003003003003003,0.0,0.0,0
56,2020-11-22-15,Format1,300,250,75000,Inter222,Video,Desktop,Display,1835,327,321,1,0.0,0.35,0.0,0.3115264797507788,0.0,0.0,0
57,2020-9-26-11,Format1,300,250,75000,Inter226,Web,Mobile,Video,1259,193,189,2,0.0,0.35,0.0,1.0582010582010581,0.0,0.0,0
58,2020-9-23-22,Format1,300,250,75000,Inter220,Web,Mobile,Video,1703,240,236,1,0.0,0.35,0.0,0.423728813559322,0.0,0.0,0
59,2020-9-24-21,Format1,300,250,75000,Inter219,Video,Desktop,Video,3150,315,303,1,0.0,0.35,0.0,0.33003300330033003,0.0,0.0,0
60,2020-9-26-9,Format1,300,250,75000,Inter221,App,Mobile,Video,1729,218,216,1,0.0,0.35,0.0,0.4629629629629629,0.0,0.0,0
61,2020-10-12-22,Format1,300,250,75000,inter230,Video,Mobile,Video,2269,493,488,1,0.0,0.35,0.0,0.20491803278688525,0.0,0.0,0
62,2020-10-25-15,Format1,300,250,75000,Inter228,Video,Mobile,Display,1632,281,280,1,0.0,0.35,0.0,0.35714285714285715,0.0,0.0,0
63,2020-10-24-23,Format1,300,250,75000,Inter224,Web,Desktop,Display,2002,285,280,1,0.0,0.35,0.0,0.35714285714285715,0.0,0.0,0
64,2020-10-25-9,Format1,300,250,75000,Inter220,Web,Mobile,Display,1364,228,226,1,0.0,0.35,0.0,0.4424778761061947,0.0,0.0,0
65,2020-10-25-2,Format1,300,250,75000,Inter221,App,Mobile,Display,1251,159,158,1,0.0,0.35,0.0,0.6329113924050633,0.0,0.0,0
66,2020-10-23-18,Format1,300,250,75000,Inter228,Video,Mobile,Video,2248,543,541,1,0.0,0.35,0.0,0.18484288354898337,0.0,0.0,0
67,2020-10-22-6,Format6,336,250,84000,Inter225,Video,Mobile,Video,822,159,158,1,0.0,0.35,0.0,0.6329113924050633,0.0,0.0,0
68,2020-10-30-20,Format1,300,250,75000,inter230,Video,Mobile,Display,1854,379,378,1,0.01,0.35,0.0,0.26455026455026454,0.026455026455026457,0.01,0
69,2020-10-30-18,Format6,336,250,84000,Inter228,Video,Mobile,Video,1783,285,271,1,0.0,0.35,0.0,0.36900369003690037,0.0,0.0,0
70,2020-10-31-2,Format1,300,250,75000,Inter224,Web,Desktop,Display,479,79,79,1,0.0,0.35,0.0,1.2658227848101267,0.0,0.0,0
71,2020-10-29-18,Format1,300,250,75000,Inter217,Web,Desktop,Display,1335,311,311,1,0.0,0.35,0.0,0.3215434083601286,0.0,0.0,0
72,2020-10-30-6,Format1,300,250,75000,inter230,Video,Mobile,Video,857,124,124,1,0.0,0.35,0.0,0.8064516129032258,0.0,0.0,0
73,2020-10-28-21,Format1,300,250,75000,Inter217,Web,Desktop,Display,1789,306,300,1,0.0,0.35,0.0,0.33333333333333337,0.0,0.0,0
74,2020-10-28-19,Format1,300,250,75000,Inter224,Web,Desktop,Video,1784,274,274,1,0.0,0.35,0.0,0.36496350364963503,0.0,0.0,0
75,2020-11-6-22,Format1,300,250,75000,Inter229,Video,Desktop,Display,2095,379,375,1,0.0,0.35,0.0,0.26666666666666666,0.0,0.0,0
76,2020-11-4-22,Format1,300,250,75000,Inter218,App,Mobile,Display,1800,308,307,1,0.0,0.35,0.0,0.32573289902280134,0.0,0.0,0
77,2020-11-13-21,Format1,300,250,75000,Inter224,Web,Desktop,Video,1732,275,273,1,0.0,0.35,0.0,0.3663003663003663,0.0,0.0,0
78,2020-11-12-22,Format1,300,250,75000,Inter221,App,Mobile,Display,1594,250,247,1,0.0,0.35,0.0,0.4048582995951417,0.0,0.0,0
79,2020-11-14-8,Format1,300,250,75000,Inter226,Web,Mobile,Video,1605,215,213,1,0.0,0.35,0.0,0.4694835680751174,0.0,0.0,0
80,2020-11-14-2,Format1,300,250,75000,Inter227,App,Mobile,Video,631,67,65,1,0.0,0.35,0.0,1.5384615384615385,0.0,0.0,0
81,2020-11-19-17,Format1,300,250,75000,Inter217,Web,Desktop,Display,1671,373,372,1,0.0,0.35,0.0,0.2688172043010753,0.0,0.0,0
82,2020-11-17-21,Format1,300,250,75000,Inter224,Web,Desktop,Display,1424,274,269,1,0.0,0.35,0.0,0.37174721189591076,0.0,0.0,0
83,2020-10-7-20,Format1,300,250,75000,Inter219,Video,Desktop,Video,1619,214,211,1,0.0,0.35,0.0,0.47393364928909953,0.0,0.0,0
84,2020-9-22-19,Format1,300,250,75000,Inter222,Video,Desktop,Display,1775,349,348,1,0.0,0.35,0.0,0.28735632183908044,0.0,0.0,0
85,2020-10-5-23,Format1,300,250,75000,inter230,Video,Mobile,Video,1888,376,368,1,0.0,0.35,0.0,0.2717391304347826,0.0,0.0,0
86,2020-10-7-23,Format1,300,250,75000,Inter221,App,Mobile,Video,1842,286,285,1,0.0,0.35,0.0,0.3508771929824561,0.0,0.0,0
87,2020-10-11-21,Format1,300,250,75000,Inter221,App,Mobile,Video,1970,359,355,1,0.0,0.35,0.0,0.28169014084507044,0.0,0.0,0
88,2020-10-23-20,Format1,300,250,75000,Inter223,Web,Mobile,Display,1914,472,465,1,0.0,0.35,0.0,0.21505376344086022,0.0,0.0,0
89,2020-11-14-23,Format1,300,250,75000,Inter227,App,Mobile,Display,1587,251,250,1,0.0,0.35,0.0,0.4,0.0,0.0,0
90,2020-9-14-17,Format1,300,250,75000,Inter225,Video,Mobile,Video,1752,349,347,2,0.0,0.35,0.0,0.5763688760806917,0.0,0.0,0
91,2020-9-14-20,Format1,300,250,75000,Inter226,Web,Mobile,Display,1659,450,447,1,0.0,0.35,0.0,0.22371364653243847,0.0,0.0,0
92,2020-9-29-13,Format1,300,250,75000,Inter229,Video,Desktop,Video,1474,270,254,1,0.0,0.35,0.0,0.39370078740157477,0.0,0.0,0
93,2020-10-18-19,Format1,300,250,75000,Inter221,App,Mobile,Video,1406,342,334,1,0.0,0.35,0.0,0.29940119760479045,0.0,0.0,0
94,2020-10-19-4,Format1,300,250,75000,Inter223,Web,Mobile,Video,488,51,51,1,0.0,0.35,0.0,1.9607843137254901,0.0,0.0,0
95,2020-11-22-9,Format1,300,250,75000,Inter226,Web,Mobile,Video,2283,377,375,1,0.0,0.35,0.0,0.26666666666666666,0.0,0.0,0
96,2020-9-22-16,Format1,300,250,75000,Inter222,Video,Desktop,Video,1793,251,246,1,0.0,0.35,0.0,0.40650406504065045,0.0,0.0,0
97,2020-9-18-14,Format1,300,250,75000,Inter222,Video,Desktop,Video,1191,228,225,1,0.0,0.35,0.0,0.4444444444444444,0.0,0.0,0
98,2020-10-16-1,Format1,300,250,75000,inter230,Video,Mobile,Display,804,179,178,2,0.0,0.35,0.0,1.1235955056179776,0.0,0.0,0
99,2020-9-11-4,Format1,300,250,75000,Inter223,Web,Mobile,Video,334,79,79,1,0.0,0.35,0.0,1.2658227848101267,0.0,0.0,0
100,2020-9-9-10,Format1,300,250,75000,Inter227,App,Mobile,Video,1475,162,155,1,0.02,0.35,0.01,0.6451612903225806,0.12903225806451613,0.02,0
101,2020-9-12-23,Format1,300,250,75000,Inter220,Web,Mobile,Video,1935,282,269,1,0.02,0.35,0.01,0.37174721189591076,0.07434944237918216,0.02,0
102,2020-9-14-18,Format1,300,250,75000,Inter219,Video,Desktop,Display,2145,384,382,1,0.01,0.35,0.01,0.2617801047120419,0.02617801047120419,0.01,0
103,2020-9-16-11,Format1,300,250,75000,Inter226,Web,Mobile,Display,1173,254,253,1,0.01,0.35,0.01,0.3952569169960474,0.039525691699604744,0.01,0
104,2020-9-16-1,Format1,300,250,75000,Inter225,Video,Mobile,Video,681,117,116,1,0.01,0.35,0.01,0.8620689655172413,0.08620689655172414,0.01,0
105,2020-9-14-23,Format1,300,250,75000,Inter217,Web,Desktop,Display,1909,343,342,2,0.01,0.35,0.01,0.5847953216374269,0.029239766081871347,0.005,0
106,2020-9-29-17,Format1,300,250,75000,Inter224,Web,Desktop,Display,1563,148,148,1,0.02,0.35,0.01,0.6756756756756757,0.13513513513513514,0.02,0
107,2020-10-6-10,Format6,336,250,84000,Inter217,Web,Desktop,Video,1634,270,268,1,0.02,0.35,0.01,0.3731343283582089,0.0746268656716418,0.02,0
108,2020-10-18-14,Format1,300,250,75000,Inter218,App,Mobile,Video,1237,307,306,1,0.01,0.35,0.01,0.32679738562091504,0.032679738562091505,0.01,0
109,2020-10-14-9,Format1,300,250,75000,Inter223,Web,Mobile,Display,1380,198,196,1,0.02,0.35,0.01,0.5102040816326531,0.10204081632653061,0.02,0
110,2020-11-4-1,Format1,300,250,75000,Inter225,Video,Mobile,Video,801,165,165,2,0.02,0.35,0.01,1.2121212121212122,0.12121212121212122,0.01,0
111,2020-11-4-13,Format1,300,250,75000,Inter229,Video,Desktop,Video,1170,223,218,3,0.02,0.35,0.01,1.3761467889908259,0.09174311926605505,0.006666666666666667,0
112,2020-11-5-22,Format1,300,250,75000,Inter223,Web,Mobile,Video,3330,467,464,2,0.01,0.35,0.01,0.43103448275862066,0.021551724137931036,0.005,0
113,2020-11-5-19,Format6,336,250,84000,Inter225,Video,Mobile,Video,2570,301,299,1,0.01,0.35,0.01,0.33444816053511706,0.033444816053511704,0.01,0
114,2020-11-18-16,Format1,300,250,75000,Inter219,Video,Desktop,Video,1681,219,207,1,0.02,0.35,0.01,0.4830917874396135,0.0966183574879227,0.02,0
